char_id	word	n	log_odds_weighted	rank	d	play_short_name
U150	ufstehn	1112	1.9284175959973304	32	100.03567270187749	clemens-charlot
U150	znachtässe	1112	1.9284175959973304	33	100.03567270187749	clemens-charlot
U150	anderer	1112	1.7851343356057223	34	100.03567270187749	clemens-charlot
U150	beleidigt	1112	1.7851343356057223	35	100.03567270187749	clemens-charlot
U150	d'ganz	1112	1.7851343356057223	36	100.03567270187749	clemens-charlot
U150	galeesome	1112	1.7851343356057223	37	100.03567270187749	clemens-charlot
U150	gummi	1112	1.7851343356057223	38	100.03567270187749	clemens-charlot
U150	hüpst	1112	1.7851343356057223	39	100.03567270187749	clemens-charlot
U150	kannsch	1112	1.7851343356057223	40	100.03567270187749	clemens-charlot
U150	loss	1112	1.7851343356057223	41	100.03567270187749	clemens-charlot
U150	löjebittel	1112	1.7851343356057223	42	100.03567270187749	clemens-charlot
U150	s'znachtässe	1112	1.7851343356057223	43	100.03567270187749	clemens-charlot
U150	schlofe	1112	1.7851343356057223	44	100.03567270187749	clemens-charlot
U150	sodoma	1112	1.7851343356057223	45	100.03567270187749	clemens-charlot
U150	sparregagges	1112	1.7851343356057223	46	100.03567270187749	clemens-charlot
U150	spiritüssitzunge	1112	1.7851343356057223	47	100.03567270187749	clemens-charlot
U150	stellt	1112	1.7851343356057223	48	100.03567270187749	clemens-charlot
U150	üewerall	1112	1.7851343356057223	49	100.03567270187749	clemens-charlot
U150	mim	1112	1.7584258598966693	50	100.03567270187749	clemens-charlot
D152	philome	1671	3.603861087530127	1	87.9036670567336	clemens-chrischtowe
D152	katzemiesel	1671	3.3875554559957166	2	87.9036670567336	clemens-chrischtowe
D152	gold	1671	2.993833639444382	3	87.9036670567336	clemens-chrischtowe
D152	dem	1671	2.3371415318313784	4	87.9036670567336	clemens-chrischtowe
D152	quätschle	1671	2.3371415318313784	5	87.9036670567336	clemens-chrischtowe
D152	arme	1671	2.227935627556015	6	87.9036670567336	clemens-chrischtowe
D152	sechs	1671	2.1131867534479625	7	87.9036670567336	clemens-chrischtowe
D152	begrawe	1671	1.9919371129949692	8	87.9036670567336	clemens-chrischtowe
D152	giz	1671	1.9919371129949692	9	87.9036670567336	clemens-chrischtowe
D152	gspier’s	1671	1.9919371129949692	10	87.9036670567336	clemens-chrischtowe
D152	paar	1671	1.9919371129949692	11	87.9036670567336	clemens-chrischtowe
D152	verspreche	1671	1.9919371129949692	12	87.9036670567336	clemens-chrischtowe
D152	vöjel	1671	1.9919371129949692	13	87.9036670567336	clemens-chrischtowe
D152	hett	1671	1.9827874754259092	14	87.9036670567336	clemens-chrischtowe
D152	se	1671	1.966924729911219	15	87.9036670567336	clemens-chrischtowe
D152	bodde	1671	1.862917717330388	16	87.9036670567336	clemens-chrischtowe
D152	ghett	1671	1.862917717330388	17	87.9036670567336	clemens-chrischtowe
D152	habsucht	1671	1.862917717330388	18	87.9036670567336	clemens-chrischtowe
D152	anfange	1671	1.724385331958279	19	87.9036670567336	clemens-chrischtowe
D152	commode	1671	1.724385331958279	20	87.9036670567336	clemens-chrischtowe
D152	fäder	1671	1.724385331958279	21	87.9036670567336	clemens-chrischtowe
D152	gejommert	1671	1.724385331958279	22	87.9036670567336	clemens-chrischtowe
D152	martin	1671	1.724385331958279	23	87.9036670567336	clemens-chrischtowe
D152	miau	1671	1.724385331958279	24	87.9036670567336	clemens-chrischtowe
D152	schäme	1671	1.724385331958279	25	87.9036670567336	clemens-chrischtowe
D152	drowe	1671	1.5738297738288591	26	87.9036670567336	clemens-chrischtowe
D152	fräid	1671	1.5738297738288591	27	87.9036670567336	clemens-chrischtowe
D152	gedulde	1671	1.5738297738288591	28	87.9036670567336	clemens-chrischtowe
D152	gelabt	1671	1.5738297738288591	29	87.9036670567336	clemens-chrischtowe
D152	goldichi	1671	1.5738297738288591	30	87.9036670567336	clemens-chrischtowe
D152	grad	1671	1.5738297738288591	31	87.9036670567336	clemens-chrischtowe
D152	gschläue	1671	1.5738297738288591	32	87.9036670567336	clemens-chrischtowe
D152	holderbäum	1671	1.5738297738288591	33	87.9036670567336	clemens-chrischtowe
D152	lüejt	1671	1.5738297738288591	34	87.9036670567336	clemens-chrischtowe
D152	schmeckt	1671	1.5738297738288591	35	87.9036670567336	clemens-chrischtowe
D152	unserem	1671	1.5738297738288591	36	87.9036670567336	clemens-chrischtowe
D152	voll	1671	1.5738297738288591	37	87.9036670567336	clemens-chrischtowe
D152	ware	1671	1.5738297738288591	38	87.9036670567336	clemens-chrischtowe
D152	äins	1671	1.5738297738288591	39	87.9036670567336	clemens-chrischtowe
D152	ärjer	1671	1.5738297738288591	40	87.9036670567336	clemens-chrischtowe
D152	äscht	1671	1.5738297738288591	41	87.9036670567336	clemens-chrischtowe
D152	anleje	1671	1.4073976744228105	42	87.9036670567336	clemens-chrischtowe
D152	arm	1671	1.4073976744228105	43	87.9036670567336	clemens-chrischtowe
D152	armi	1671	1.4073976744228105	44	87.9036670567336	clemens-chrischtowe
D152	drucket	1671	1.4073976744228105	45	87.9036670567336	clemens-chrischtowe
D152	entrez	1671	1.4073976744228105	46	87.9036670567336	clemens-chrischtowe
D152	erumspangelt	1671	1.4073976744228105	47	87.9036670567336	clemens-chrischtowe
D152	garte	1671	1.4073976744228105	48	87.9036670567336	clemens-chrischtowe
D152	geluejt	1671	1.4073976744228105	49	87.9036670567336	clemens-chrischtowe
D152	giziche	1671	1.4073976744228105	50	87.9036670567336	clemens-chrischtowe
F162	ich	1677	5.146601973410713	1	124.92315475721725	clemens-d-brueder
F162	vater	1677	4.0773601390493175	2	124.92315475721725	clemens-d-brueder
F162	üewerem	1677	3.796354984377608	3	124.92315475721725	clemens-d-brueder
F162	büese	1677	3.411053280821761	4	124.92315475721725	clemens-d-brueder
F162	drej	1677	2.976717273411527	5	124.92315475721725	clemens-d-brueder
F162	kart	1677	2.88205972853073	6	124.92315475721725	clemens-d-brueder
F162	kännsch	1677	2.88205972853073	7	124.92315475721725	clemens-d-brueder
F162	strof	1677	2.88205972853073	8	124.92315475721725	clemens-d-brueder
F162	kohler	1677	2.874193815073343	9	124.92315475721725	clemens-d-brueder
F162	gegläubt	1677	2.7842044132134696	10	124.92315475721725	clemens-d-brueder
F162	kinitzischer	1677	2.7842044132134696	11	124.92315475721725	clemens-d-brueder
F162	erigscht	1677	2.6828014296060614	12	124.92315475721725	clemens-d-brueder
F162	stahle	1677	2.6828014296060614	13	124.92315475721725	clemens-d-brueder
F162	inn	1677	2.5774320834689193	14	124.92315475721725	clemens-d-brueder
F162	toir	1677	2.5774320834689193	15	124.92315475721725	clemens-d-brueder
F162	verwitscht	1677	2.5774320834689193	16	124.92315475721725	clemens-d-brueder
F162	verwändt	1677	2.5774320834689193	17	124.92315475721725	clemens-d-brueder
F162	ar	1677	2.4750300083070553	18	124.92315475721725	clemens-d-brueder
F162	ering	1677	2.467588315505353	19	124.92315475721725	clemens-d-brueder
F162	franzosen	1677	2.467588315505353	20	124.92315475721725	clemens-d-brueder
F162	misère	1677	2.467588315505353	21	124.92315475721725	clemens-d-brueder
F162	stub	1677	2.467588315505353	22	124.92315475721725	clemens-d-brueder
F162	ass	1677	2.4414447196222224	23	124.92315475721725	clemens-d-brueder
F162	fichte	1677	2.352643478757108	24	124.92315475721725	clemens-d-brueder
F162	genäuj	1677	2.352643478757108	25	124.92315475721725	clemens-d-brueder
F162	gilt	1677	2.352643478757108	26	124.92315475721725	clemens-d-brueder
F162	han	1677	2.352643478757108	27	124.92315475721725	clemens-d-brueder
F162	mach’s	1677	2.352643478757108	28	124.92315475721725	clemens-d-brueder
F162	mord	1677	2.352643478757108	29	124.92315475721725	clemens-d-brueder
F162	neschtkitter	1677	2.352643478757108	30	124.92315475721725	clemens-d-brueder
F162	ser	1677	2.352643478757108	31	124.92315475721725	clemens-d-brueder
F162	wann’r	1677	2.352643478757108	32	124.92315475721725	clemens-d-brueder
F162	zäjt	1677	2.352643478757108	33	124.92315475721725	clemens-d-brueder
F162	i	1677	2.331886698144973	34	124.92315475721725	clemens-d-brueder
F162	mache	1677	2.3058532398727656	35	124.92315475721725	clemens-d-brueder
F162	noch	1677	2.243823477316436	36	124.92315475721725	clemens-d-brueder
F162	bscht	1677	2.231809546652997	37	124.92315475721725	clemens-d-brueder
F162	bäädle	1677	2.231809546652997	38	124.92315475721725	clemens-d-brueder
F162	drauje	1677	2.231809546652997	39	124.92315475721725	clemens-d-brueder
F162	d’müeter	1677	2.231809546652997	40	124.92315475721725	clemens-d-brueder
F162	erfüllung	1677	2.231809546652997	41	124.92315475721725	clemens-d-brueder
F162	finger	1677	2.231809546652997	42	124.92315475721725	clemens-d-brueder
F162	fues	1677	2.231809546652997	43	124.92315475721725	clemens-d-brueder
F162	granatsplitter	1677	2.231809546652997	44	124.92315475721725	clemens-d-brueder
F162	hammel	1677	2.231809546652997	45	124.92315475721725	clemens-d-brueder
F162	häj	1677	2.231809546652997	46	124.92315475721725	clemens-d-brueder
F162	kam	1677	2.231809546652997	47	124.92315475721725	clemens-d-brueder
F162	kläin	1677	2.231809546652997	48	124.92315475721725	clemens-d-brueder
F162	lahm	1677	2.231809546652997	49	124.92315475721725	clemens-d-brueder
F162	läwesdäuj	1677	2.231809546652997	50	124.92315475721725	clemens-d-brueder
L173	babbe	1889	4.311833901495295	1	126.03474985189774	clemens-d-brueder
L173	schmutz	1889	3.642432735026273	2	126.03474985189774	clemens-d-brueder
L173	vater	1889	3.581849665263862	3	126.03474985189774	clemens-d-brueder
L173	mame	1889	3.493366682784848	4	126.03474985189774	clemens-d-brueder
L173	sollen	1889	3.337710211749209	5	126.03474985189774	clemens-d-brueder
L173	vaterhüss	1889	2.912700299599482	6	126.03474985189774	clemens-d-brueder
L173	mamme	1889	2.881287843221479	7	126.03474985189774	clemens-d-brueder
L173	bild	1889	2.8200759684193915	8	126.03474985189774	clemens-d-brueder
L173	franzöescher	1889	2.8200759684193915	9	126.03474985189774	clemens-d-brueder
L173	mich	1889	2.8037197906360576	10	126.03474985189774	clemens-d-brueder
L173	bekannt	1889	2.7243228064693095	11	126.03474985189774	clemens-d-brueder
L173	häim	1889	2.7243228064693095	12	126.03474985189774	clemens-d-brueder
L173	jhe	1889	2.7243228064693095	13	126.03474985189774	clemens-d-brueder
L173	tal	1889	2.7243228064693095	14	126.03474985189774	clemens-d-brueder
L173	un	1889	2.6426659073592695	15	126.03474985189774	clemens-d-brueder
L173	blanc	1889	2.6250984499024574	16	126.03474985189774	clemens-d-brueder
L173	bschlosse	1889	2.6250984499024574	17	126.03474985189774	clemens-d-brueder
L173	gsümt	1889	2.6250984499024574	18	126.03474985189774	clemens-d-brueder
L173	liebe	1889	2.6250984499024574	19	126.03474985189774	clemens-d-brueder
L173	fahler	1889	2.521993219454292	20	126.03474985189774	clemens-d-brueder
L173	gfunde	1889	2.521993219454292	21	126.03474985189774	clemens-d-brueder
L173	mitnand	1889	2.521993219454292	22	126.03474985189774	clemens-d-brueder
L173	sich	1889	2.4515661447175208	23	126.03474985189774	clemens-d-brueder
L173	ergänzt	1889	2.4145099945033772	24	126.03474985189774	clemens-d-brueder
L173	g'hett	1889	2.4145099945033772	25	126.03474985189774	clemens-d-brueder
L173	manchi	1889	2.4145099945033772	26	126.03474985189774	clemens-d-brueder
L173	metsdörfel	1889	2.4145099945033772	27	126.03474985189774	clemens-d-brueder
L173	pracht	1889	2.4145099945033772	28	126.03474985189774	clemens-d-brueder
L173	punkt	1889	2.4145099945033772	29	126.03474985189774	clemens-d-brueder
L173	söhnung	1889	2.4145099945033772	30	126.03474985189774	clemens-d-brueder
L173	verschwore	1889	2.4145099945033772	31	126.03474985189774	clemens-d-brueder
L173	abschieds	1889	2.30203561946042	32	126.03474985189774	clemens-d-brueder
L173	anhalte	1889	2.30203561946042	33	126.03474985189774	clemens-d-brueder
L173	dräim	1889	2.30203561946042	34	126.03474985189774	clemens-d-brueder
L173	farwe	1889	2.30203561946042	35	126.03474985189774	clemens-d-brueder
L173	gsasse	1889	2.30203561946042	36	126.03474985189774	clemens-d-brueder
L173	ingstehn	1889	2.30203561946042	37	126.03474985189774	clemens-d-brueder
L173	jetztert	1889	2.30203561946042	38	126.03474985189774	clemens-d-brueder
L173	lütter	1889	2.30203561946042	39	126.03474985189774	clemens-d-brueder
L173	muete	1889	2.30203561946042	40	126.03474985189774	clemens-d-brueder
L173	runter	1889	2.30203561946042	41	126.03474985189774	clemens-d-brueder
L173	seit	1889	2.30203561946042	42	126.03474985189774	clemens-d-brueder
L173	spannt	1889	2.30203561946042	43	126.03474985189774	clemens-d-brueder
L173	wie's	1889	2.30203561946042	44	126.03474985189774	clemens-d-brueder
L173	zäiche	1889	2.30203561946042	45	126.03474985189774	clemens-d-brueder
L173	elsass	1889	2.2975842884040842	46	126.03474985189774	clemens-d-brueder
L173	min	1889	2.226056501066697	47	126.03474985189774	clemens-d-brueder
L173	barri	1889	2.183799032863875	48	126.03474985189774	clemens-d-brueder
L173	bin’snitt	1889	2.183799032863875	49	126.03474985189774	clemens-d-brueder
L173	büürehüs	1889	2.183799032863875	50	126.03474985189774	clemens-d-brueder
S166	c’est	2147	4.593958192724746	1	139.9953418941164	clemens-d-brueder
S166	notre	2147	4.070324715364437	2	139.9953418941164	clemens-d-brueder
S166	montagnards	2147	4.007983607858668	3	139.9953418941164	clemens-d-brueder
S166	cher	2147	3.814929656528552	4	139.9953418941164	clemens-d-brueder
S166	en	2147	3.814929656528552	5	139.9953418941164	clemens-d-brueder
S166	c'est	2147	3.5413838793503905	6	139.9953418941164	clemens-d-brueder
S166	mon	2147	3.5413838793503905	7	139.9953418941164	clemens-d-brueder
S166	vingt	2147	3.5413838793503905	8	139.9953418941164	clemens-d-brueder
S166	vérité	2147	3.5413838793503905	9	139.9953418941164	clemens-d-brueder
S166	pure	2147	3.469664573944486	10	139.9953418941164	clemens-d-brueder
S166	là	2147	3.3964455724583056	11	139.9953418941164	clemens-d-brueder
S166	äue	2147	3.3216276991686757	12	139.9953418941164	clemens-d-brueder
S166	pfiffedeckel	2147	3.24510036352241	13	139.9953418941164	clemens-d-brueder
S166	läigs	2147	3.166739632024187	14	139.9953418941164	clemens-d-brueder
S166	burscht	2147	3.0864058600585653	15	139.9953418941164	clemens-d-brueder
S166	cinq	2147	3.0039407542882417	16	139.9953418941164	clemens-d-brueder
S166	geladen	2147	2.9191636887772603	17	139.9953418941164	clemens-d-brueder
S166	les	2147	2.9191636887772603	18	139.9953418941164	clemens-d-brueder
S166	hin	2147	2.831867029160872	19	139.9953418941164	clemens-d-brueder
S166	gelade	2147	2.7418101174656844	20	139.9953418941164	clemens-d-brueder
S166	gschosse	2147	2.7418101174656844	21	139.9953418941164	clemens-d-brueder
S166	me	2147	2.7418101174656844	22	139.9953418941164	clemens-d-brueder
S166	genutzt	2147	2.6487114165369285	23	139.9953418941164	clemens-d-brueder
S166	geschossen	2147	2.6487114165369285	24	139.9953418941164	clemens-d-brueder
S166	pays	2147	2.6487114165369285	25	139.9953418941164	clemens-d-brueder
S166	vrai	2147	2.6487114165369285	26	139.9953418941164	clemens-d-brueder
S166	bien	2147	2.55223807519461	27	139.9953418941164	clemens-d-brueder
S166	brüel	2147	2.55223807519461	28	139.9953418941164	clemens-d-brueder
S166	cette	2147	2.55223807519461	29	139.9953418941164	clemens-d-brueder
S166	direkt	2147	2.55223807519461	30	139.9953418941164	clemens-d-brueder
S166	gerote	2147	2.55223807519461	31	139.9953418941164	clemens-d-brueder
S166	losch	2147	2.55223807519461	32	139.9953418941164	clemens-d-brueder
S166	ma	2147	2.55223807519461	33	139.9953418941164	clemens-d-brueder
S166	ausgesähn	2147	2.4519917967726537	34	139.9953418941164	clemens-d-brueder
S166	d’hand	2147	2.4519917967726537	35	139.9953418941164	clemens-d-brueder
S166	heraus	2147	2.4519917967726537	36	139.9953418941164	clemens-d-brueder
S166	näm	2147	2.4519917967726537	37	139.9953418941164	clemens-d-brueder
S166	places	2147	2.4519917967726537	38	139.9953418941164	clemens-d-brueder
S166	quätsch	2147	2.4519917967726537	39	139.9953418941164	clemens-d-brueder
S166	rien	2147	2.4519917967726537	40	139.9953418941164	clemens-d-brueder
S166	salz	2147	2.4519917967726537	41	139.9953418941164	clemens-d-brueder
S166	te	2147	2.4519917967726537	42	139.9953418941164	clemens-d-brueder
S166	trop	2147	2.4519917967726537	43	139.9953418941164	clemens-d-brueder
S166	gebrüelt	2147	2.3474892721935974	44	139.9953418941164	clemens-d-brueder
S166	gratitude	2147	2.3474892721935974	45	139.9953418941164	clemens-d-brueder
S166	kunschthafe	2147	2.3474892721935974	46	139.9953418941164	clemens-d-brueder
S166	lucien	2147	2.3474892721935974	47	139.9953418941164	clemens-d-brueder
S166	maul	2147	2.3474892721935974	48	139.9953418941164	clemens-d-brueder
S166	mille	2147	2.3474892721935974	49	139.9953418941164	clemens-d-brueder
S166	muck	2147	2.3474892721935974	50	139.9953418941164	clemens-d-brueder
V164	pscht	2960	3.15382304830642	1	101.52998237653102	clemens-d-brueder
V164	schläue	2960	2.7065281338829212	2	101.52998237653102	clemens-d-brueder
V164	dü	2960	2.6712572276376236	3	101.52998237653102	clemens-d-brueder
V164	unter	2960	2.607941282657492	4	101.52998237653102	clemens-d-brueder
V164	dannebaum	2960	2.398709687811364	5	101.52998237653102	clemens-d-brueder
V164	spot	2960	2.398709687811364	6	101.52998237653102	clemens-d-brueder
V164	ufgerejt	2960	2.398709687811364	7	101.52998237653102	clemens-d-brueder
V164	fli	2960	2.286962035794318	8	101.52998237653102	clemens-d-brueder
V164	blamage	2960	2.169490835628488	9	101.52998237653102	clemens-d-brueder
V164	möejli	2960	2.169490835628488	10	101.52998237653102	clemens-d-brueder
V164	rasend	2960	2.169490835628488	11	101.52998237653102	clemens-d-brueder
V164	sorje	2960	2.169490835628488	12	101.52998237653102	clemens-d-brueder
V164	tröjsch	2960	2.169490835628488	13	101.52998237653102	clemens-d-brueder
V164	bue	2960	2.1222354001133383	14	101.52998237653102	clemens-d-brueder
V164	centner	2960	2.045310132663205	15	101.52998237653102	clemens-d-brueder
V164	d’gymnasien	2960	2.045310132663205	16	101.52998237653102	clemens-d-brueder
V164	eltere	2960	2.045310132663205	17	101.52998237653102	clemens-d-brueder
V164	gitts	2960	2.045310132663205	18	101.52998237653102	clemens-d-brueder
V164	grumbeere	2960	2.045310132663205	19	101.52998237653102	clemens-d-brueder
V164	kummsch	2960	2.045310132663205	20	101.52998237653102	clemens-d-brueder
V164	poschmäischter	2960	2.045310132663205	21	101.52998237653102	clemens-d-brueder
V164	seppel	2960	2.045310132663205	22	101.52998237653102	clemens-d-brueder
V164	un’s	2960	2.045310132663205	23	101.52998237653102	clemens-d-brueder
V164	walt	2960	2.045310132663205	24	101.52998237653102	clemens-d-brueder
V164	züem	2960	2.045310132663205	25	101.52998237653102	clemens-d-brueder
V164	üssredde	2960	2.045310132663205	26	101.52998237653102	clemens-d-brueder
V164	jetz	2960	1.9211939288068058	27	101.52998237653102	clemens-d-brueder
V164	king	2960	1.9177008921239702	28	101.52998237653102	clemens-d-brueder
V164	allewäj	2960	1.9131138194337842	29	101.52998237653102	clemens-d-brueder
V164	anbiete	2960	1.9131138194337842	30	101.52998237653102	clemens-d-brueder
V164	barfues	2960	1.9131138194337842	31	101.52998237653102	clemens-d-brueder
V164	büre	2960	1.9131138194337842	32	101.52998237653102	clemens-d-brueder
V164	diem	2960	1.9131138194337842	33	101.52998237653102	clemens-d-brueder
V164	fait	2960	1.9131138194337842	34	101.52998237653102	clemens-d-brueder
V164	gläsel	2960	1.9131138194337842	35	101.52998237653102	clemens-d-brueder
V164	glüeckli	2960	1.9131138194337842	36	101.52998237653102	clemens-d-brueder
V164	gröescht	2960	1.9131138194337842	37	101.52998237653102	clemens-d-brueder
V164	gsetzt	2960	1.9131138194337842	38	101.52998237653102	clemens-d-brueder
V164	harzwuet	2960	1.9131138194337842	39	101.52998237653102	clemens-d-brueder
V164	häit	2960	1.9131138194337842	40	101.52998237653102	clemens-d-brueder
V164	kennt’s	2960	1.9131138194337842	41	101.52998237653102	clemens-d-brueder
V164	l’union	2960	1.9131138194337842	42	101.52998237653102	clemens-d-brueder
V164	marik	2960	1.9131138194337842	43	101.52998237653102	clemens-d-brueder
V164	retourbillet	2960	1.9131138194337842	44	101.52998237653102	clemens-d-brueder
V164	schaffsch	2960	1.9131138194337842	45	101.52998237653102	clemens-d-brueder
V164	tüets	2960	1.9131138194337842	46	101.52998237653102	clemens-d-brueder
V164	verzejh	2960	1.9131138194337842	47	101.52998237653102	clemens-d-brueder
V164	volls	2960	1.9131138194337842	48	101.52998237653102	clemens-d-brueder
V164	wammer	2960	1.9131138194337842	49	101.52998237653102	clemens-d-brueder
V164	züendt	2960	1.9131138194337842	50	101.52998237653102	clemens-d-brueder
F186	well	1306	5.090121914854311	1	131.22289972251713	clemens-dr-amerikaner
F186	domestique	1306	3.853174204608753	2	131.22289972251713	clemens-dr-amerikaner
F186	yes	1306	3.6086086796730874	3	131.22289972251713	clemens-dr-amerikaner
F186	no	1306	3.4540688855552886	4	131.22289972251713	clemens-dr-amerikaner
F186	right	1306	3.314836115007096	5	131.22289972251713	clemens-dr-amerikaner
F186	miner	1306	3.230701044611535	6	131.22289972251713	clemens-dr-amerikaner
F186	solle	1306	3.230701044611535	7	131.22289972251713	clemens-dr-amerikaner
F186	m'r	1306	3.0774474056802665	8	131.22289972251713	clemens-dr-amerikaner
F186	gell	1306	3.0555560392003493	9	131.22289972251713	clemens-dr-amerikaner
F186	simpel	1306	3.0555560392003493	10	131.22289972251713	clemens-dr-amerikaner
F186	all	1306	2.9641398968414663	11	131.22289972251713	clemens-dr-amerikaner
F186	natirlich	1306	2.9641398968414663	12	131.22289972251713	clemens-dr-amerikaner
F186	wam	1306	2.869837129708795	13	131.22289972251713	clemens-dr-amerikaner
F186	g’fitzt	1306	2.7723531770066128	14	131.22289972251713	clemens-dr-amerikaner
F186	komm	1306	2.7723531770066128	15	131.22289972251713	clemens-dr-amerikaner
F186	lewesdaa	1306	2.7723531770066128	16	131.22289972251713	clemens-dr-amerikaner
F186	g’sproche	1306	2.6713397854658956	17	131.22289972251713	clemens-dr-amerikaner
F186	niemes	1306	2.6713397854658956	18	131.22289972251713	clemens-dr-amerikaner
F186	schlöij	1306	2.6713397854658956	19	131.22289972251713	clemens-dr-amerikaner
F186	schwarz	1306	2.6713397854658956	20	131.22289972251713	clemens-dr-amerikaner
F186	wiedersehn	1306	2.6713397854658956	21	131.22289972251713	clemens-dr-amerikaner
F186	bin’s	1306	2.566380222314565	22	131.22289972251713	clemens-dr-amerikaner
F186	gueti	1306	2.566380222314565	23	131.22289972251713	clemens-dr-amerikaner
F186	simuliert	1306	2.566380222314565	24	131.22289972251713	clemens-dr-amerikaner
F186	verdufte	1306	2.566380222314565	25	131.22289972251713	clemens-dr-amerikaner
F186	d'r	1306	2.5049804133772677	26	131.22289972251713	clemens-dr-amerikaner
F186	guet	1306	2.4831624335806284	27	131.22289972251713	clemens-dr-amerikaner
F186	bezahlt’s	1306	2.456968800507056	28	131.22289972251713	clemens-dr-amerikaner
F186	bim	1306	2.456968800507056	29	131.22289972251713	clemens-dr-amerikaner
F186	herrschaft	1306	2.456968800507056	30	131.22289972251713	clemens-dr-amerikaner
F186	krieje	1306	2.456968800507056	31	131.22289972251713	clemens-dr-amerikaner
F186	mänsch	1306	2.456968800507056	32	131.22289972251713	clemens-dr-amerikaner
F186	wer	1306	2.456968800507056	33	131.22289972251713	clemens-dr-amerikaner
F186	wunke	1306	2.456968800507056	34	131.22289972251713	clemens-dr-amerikaner
F186	geld	1306	2.456572047108783	35	131.22289972251713	clemens-dr-amerikaner
F186	anfangt	1306	2.342481789330129	36	131.22289972251713	clemens-dr-amerikaner
F186	englisch	1306	2.342481789330129	37	131.22289972251713	clemens-dr-amerikaner
F186	frau	1306	2.342481789330129	38	131.22289972251713	clemens-dr-amerikaner
F186	hab’ne	1306	2.342481789330129	39	131.22289972251713	clemens-dr-amerikaner
F186	huckt	1306	2.342481789330129	40	131.22289972251713	clemens-dr-amerikaner
F186	schier	1306	2.342481789330129	41	131.22289972251713	clemens-dr-amerikaner
F186	ufnehme	1306	2.342481789330129	42	131.22289972251713	clemens-dr-amerikaner
F186	umarme	1306	2.342481789330129	43	131.22289972251713	clemens-dr-amerikaner
F186	zejt	1306	2.342481789330129	44	131.22289972251713	clemens-dr-amerikaner
F186	wambo	1306	2.3115423172222958	45	131.22289972251713	clemens-dr-amerikaner
F186	amerika	1306	2.24494625683789	46	131.22289972251713	clemens-dr-amerikaner
F186	bezweck	1306	2.2221348172271425	47	131.22289972251713	clemens-dr-amerikaner
F186	g’esse	1306	2.2221348172271425	48	131.22289972251713	clemens-dr-amerikaner
F186	g’fädelt	1306	2.2221348172271425	49	131.22289972251713	clemens-dr-amerikaner
F186	mächti	1306	2.2221348172271425	50	131.22289972251713	clemens-dr-amerikaner
S178	d’rfüer	2198	3.923398675908823	1	105.37979683555407	clemens-dr-amerikaner
S178	inrichte	2198	3.4926045358971805	2	105.37979683555407	clemens-dr-amerikaner
S178	1	2198	3.0886842961289047	3	105.37979683555407	clemens-dr-amerikaner
S178	ihr	2198	2.846503980788693	4	105.37979683555407	clemens-dr-amerikaner
S178	bisch’s	2198	2.8189929285307076	5	105.37979683555407	clemens-dr-amerikaner
S178	mai	2198	2.5208679062269197	6	105.37979683555407	clemens-dr-amerikaner
S178	setz	2198	2.5208679062269197	7	105.37979683555407	clemens-dr-amerikaner
S178	verzöije	2198	2.5208679062269197	8	105.37979683555407	clemens-dr-amerikaner
S178	bezahlt	2198	2.300913099726424	9	105.37979683555407	clemens-dr-amerikaner
S178	gläser	2198	2.300913099726424	10	105.37979683555407	clemens-dr-amerikaner
S178	üewerall	2198	2.300913099726424	11	105.37979683555407	clemens-dr-amerikaner
S178	antoine	2198	2.256381586648293	12	105.37979683555407	clemens-dr-amerikaner
S178	hetts	2198	2.182688950576468	13	105.37979683555407	clemens-dr-amerikaner
S178	höert	2198	2.182688950576468	14	105.37979683555407	clemens-dr-amerikaner
S178	kem	2198	2.182688950576468	15	105.37979683555407	clemens-dr-amerikaner
S178	mäinderotsharre	2198	2.182688950576468	16	105.37979683555407	clemens-dr-amerikaner
S178	stüeckel	2198	2.182688950576468	17	105.37979683555407	clemens-dr-amerikaner
S178	bels	2198	2.0577185345885813	18	105.37979683555407	clemens-dr-amerikaner
S178	b’stellt	2198	2.0577185345885813	19	105.37979683555407	clemens-dr-amerikaner
S178	hett'm	2198	2.0577185345885813	20	105.37979683555407	clemens-dr-amerikaner
S178	häit	2198	2.0577185345885813	21	105.37979683555407	clemens-dr-amerikaner
S178	jügiere	2198	2.0577185345885813	22	105.37979683555407	clemens-dr-amerikaner
S178	lichi	2198	2.0577185345885813	23	105.37979683555407	clemens-dr-amerikaner
S178	muesch	2198	2.0577185345885813	24	105.37979683555407	clemens-dr-amerikaner
S178	sperre	2198	2.0577185345885813	25	105.37979683555407	clemens-dr-amerikaner
S178	stücker	2198	2.0577185345885813	26	105.37979683555407	clemens-dr-amerikaner
S178	vortäil	2198	2.0577185345885813	27	105.37979683555407	clemens-dr-amerikaner
S178	wiedersahn	2198	2.0577185345885813	28	105.37979683555407	clemens-dr-amerikaner
S178	züeg’stopft	2198	2.0577185345885813	29	105.37979683555407	clemens-dr-amerikaner
S178	üewernimm	2198	2.0577185345885813	30	105.37979683555407	clemens-dr-amerikaner
S178	besprechüng	2198	1.92468817856543	31	105.37979683555407	clemens-dr-amerikaner
S178	due	2198	1.92468817856543	32	105.37979683555407	clemens-dr-amerikaner
S178	füere	2198	1.92468817856543	33	105.37979683555407	clemens-dr-amerikaner
